SPECS,c1,c23,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,WFuselageLAPES,HFuselageLAPES,LFuselageLAPES,motorIndex,volumeBox,configBox,Score
305,0.24109842112397,0.22392845922147,0.22289778252084,0.78634388483136,0.42969276307757,0.7018898203695,4,2,2,2,0.18705576279604,0.24233123355426,0.062981478257251,2,0.54164840482763,0.11320737910622,7,0.062981478257251,0.1527,0.24233123355426,1,0.029921525542496,33,219
306,0.24029747267505,0.232846594318,0.22373055044198,0.76077278055413,0.38871610899022,0.65289508919948,4,2,2,2,0.18677493249349,0.23880862761367,0.063229833247468,2,0.5475719885185,0.17167750005974,7,0.063229833247468,0.1527,0.23880862761367,1,0.028340994295326,33,210
307,0.2398446656439,0.23459187913307,0.22332468615359,0.76136746738628,0.43009326104749,0.67450849389257,4,1,1,1,0.18572741474705,0.24916155827058,0.063091297996433,2,0.53659492415266,0.19096797227756,7,0.063091297996433,0.1527,0.24916155827058,1,0.029271997573334,33,214
308,0.24918736582394,0.23761766300483,0.22833305003412,0.76581142538819,0.42487578886644,0.67138297902515,4,2,2,2,0.18599284042639,0.24607610745503,0.062974422278706,2,0.54829670245265,0.18860780390801,6,0.062974422278706,0.1527,0.24607610745503,1,0.029910023464395,33,217
309,0.24427778052186,0.2347701805439,0.22331767460532,0.75316027890837,0.42391233110274,0.6708896062949,4,1,1,1,0.18751658948282,0.2484879744242,0.06438319277184,2,0.54779406547642,0.17148790951536,8,0.06438319277184,0.1527,0.2484879744242,1,0.029569673963054,33,214
310,0.24113225198893,0.23799063257701,0.22375278852247,0.75586867039655,0.43126794141814,0.66950005917456,4,2,2,2,0.18466603475491,0.24462556619264,0.063022788077847,2,0.55283093137077,0.19234685300924,6,0.063022788077847,0.1527,0.24462556619264,1,0.029246782923359,33,215
311,0.2418961952797,0.23574618041467,0.22556335863102,0.75384846595411,0.43903673814567,0.6728112086601,4,4,4,4,0.18740568019018,0.24341125193842,0.063126275502665,2,0.54767654726346,0.18742344957753,6,0.063126275502665,0.1527,0.24341125193842,1,0.029465307339044,33,214
312,0.24080778833685,0.23646327387618,0.22280756006211,0.73461775093725,0.43392043973132,0.66583575436254,4,2,2,2,0.18732008682598,0.2378945057418,0.062795109989301,2,0.54924048900522,0.15523000356764,7,0.062795109989301,0.1527,0.2378945057418,1,0.028725812001821,33,213
313,0.2438992783488,0.23512088959725,0.22591536939783,0.7526277130632,0.42185579327508,0.66477209865493,4,4,4,4,0.18315043677564,0.24956196881166,0.066225532988765,2,0.5497117533439,0.19373013007637,8,0.066225532988765,0.1527,0.24956196881166,1,0.029930306285784,33,213
314,0.24125427213571,0.23674550165709,0.22025932226796,0.75775981816946,0.43129372406316,0.67663150052163,4,1,1,1,0.1874423972497,0.24822559972125,0.063623309056008,2,0.5541386585581,0.17412363347365,5,0.063623309056008,0.1527,0.24822559972125,1,0.029477501320542,33,216
315,0.24511919303721,0.21931528726308,0.21258071831782,0.79362689729532,0.36162928854148,0.68480205851586,4,1,1,1,0.18775904074264,0.26002345438004,0.063465740633653,2,0.55669342825059,0.093170026017027,8,0.063465740633653,0.1527,0.26002345438004,1,0.029070751997657,33,215
316,0.2404975758148,0.23277593522973,0.22394104467023,0.76281552553825,0.42174252422078,0.6748191479867,4,2,2,2,0.18606783926822,0.2470858615131,0.063309640483221,2,0.54740540050763,0.17049156321199,8,0.063309640483221,0.1527,0.2470858615131,1,0.029209326531857,33,214
317,0.23982434957951,0.2351281872031,0.22421334949855,0.74840842967268,0.43957584705339,0.671590495359,4,1,1,1,0.18599554744554,0.24600370084714,0.063002523390195,2,0.54803259568384,0.18931978136172,6,0.063002523390195,0.1527,0.24600370084714,1,0.029166250146621,33,213
318,0.23866903373603,0.23506599514373,0.22189733952753,0.7543244789604,0.43548438582627,0.67306009765685,4,1,1,1,0.18304452677854,0.24951092362592,0.066299848930683,2,0.54956696047852,0.19524860774766,7,0.066299848930683,0.1527,0.24951092362592,1,0.029931830031057,33,212
319,0.24021881884456,0.23686588716639,0.22889514459149,0.74868082890098,0.37801363891194,0.64291967439197,4,4,4,4,0.18676615594182,0.23866835250547,0.062796151489167,2,0.53638231279734,0.16552298424611,7,0.062796151489167,0.1527,0.23866835250547,1,0.027692227356161,33,210
320,0.24123993797373,0.23275487678937,0.2255813722458,0.7533473741265,0.41780333864548,0.66682890346573,4,2,2,2,0.18338721019909,0.24729916495697,0.063025685281074,2,0.54670320957732,0.17574219159085,5,0.063025685281074,0.1527,0.24729916495697,1,0.028874882626358,33,215
321,0.24171290049323,0.24016896605599,0.23344645097643,0.69938735123217,0.46676114354572,0.66287898645803,2,1,1,1,0.18780896026687,0.23371703175504,0.062693910909065,2,0.54927412265402,0.15329664545346,8,0.062693910909065,0.1527,0.23371703175504,1,0.028742112224773,33,207
322,0.24758037974305,0.2418059281386,0.23860410644356,0.82087893215826,0.33736779016977,0.68257149266533,5,1,1,1,0.18749216676853,0.24025484228183,0.062268451184082,2,0.56206276462612,0.06736918998553,7,0.062268451184082,0.1527,0.24025484228183,1,0.028896791436921,33,221
323,0.24893953659614,0.242568342852,0.22464501592377,0.82012425214966,0.35697745716094,0.69011881499343,4,2,2,2,0.18421850877557,0.24212661905127,0.063342303604468,2,0.54929337025101,0.078313591541413,6,0.063342303604468,0.1527,0.24212661905127,1,0.029653820905178,33,221
324,0.24109842112397,0.22392845922147,0.22289778252084,0.78634388483136,0.42969276307757,0.7018898203695,4,2,2,2,0.18705576279604,0.24233123355426,0.062981478257251,2,0.54164840482763,0.11320737910622,7,0.062981478257251,0.1527,0.24233123355426,1,0.029921525542496,33,219
325,0.24265676442275,0.23464126015049,0.22657856995174,0.78745723144927,0.42310826334436,0.68044094495781,4,2,2,2,0.18573437930173,0.24170948109509,0.063021172958614,2,0.55030665470395,0.18831761436882,5,0.063021172958614,0.1527,0.24170948109509,1,0.029917497330492,33,218
326,0.24078273486295,0.23442586164525,0.22379007738619,0.76781833087051,0.41724342510083,0.68918924212919,4,2,2,2,0.18493560784634,0.27168676003888,0.062795253571711,2,0.54540620288399,0.16274013956286,5,0.062795253571711,0.1527,0.27168676003888,1,0.029116121849789,33,218
327,0.24440445212133,0.24338692701661,0.22503295338261,0.7857187150929,0.3714354925536,0.67419964577937,4,2,2,2,0.18622770161741,0.24198486248674,0.063389123752242,2,0.54923701090364,0.10380289338859,5,0.063389123752242,0.1527,0.24198486248674,1,0.028855419968728,33,218
328,0.24422939570813,0.23446055732181,0.22363432904574,0.7531238974149,0.41870496729492,0.66687576113261,4,2,2,2,0.18351788474193,0.24825313001433,0.062874936627873,2,0.54675079569018,0.17674054388216,5,0.062874936627873,0.1527,0.24825313001433,1,0.029070112736125,33,216
329,0.23866122150647,0.23579918544636,0.2250612816439,0.74682463331622,0.43346564490315,0.66954481068028,4,2,2,2,0.18170263146203,0.24920737603167,0.066968655744414,2,0.54785033120365,0.18940662483792,6,0.066968655744414,0.1527,0.24920737603167,1,0.02986236980868,33,215
330,0.24074578288834,0.23460794168089,0.22518773452507,0.75624740009438,0.42947859900565,0.67312457000539,4,1,1,1,0.1845354980078,0.2484130688968,0.065225035801114,2,0.54946624534846,0.1825367965569,7,0.065225035801114,0.1527,0.2484130688968,1,0.029724983259975,33,215
331,0.24404033423642,0.23442045844185,0.22513604119558,0.75466746704499,0.42384671344159,0.67071363711811,4,1,1,1,0.1847377788049,0.24685815100017,0.06432838291816,2,0.54778979939849,0.1719901292407,6,0.06432838291816,0.1527,0.24685815100017,1,0.029573725698527,33,213
332,0.23694209000789,0.23650819300627,0.22459951875361,0.74710805091017,0.46533395665865,0.68069091543137,4,2,2,2,0.18376336648026,0.24133560961759,0.061867821959816,2,0.5488685728288,0.19497546071404,7,0.061867821959816,0.1527,0.24133560961759,1,0.029249492757052,33,218
333,0.24802751368561,0.24033545861816,0.22464988006776,0.7541186589497,0.40838052791182,0.65739948090152,4,2,2,2,0.18856380392646,0.24090435093069,0.062605433300767,2,0.54873993599499,0.17861844170539,7,0.062605433300767,0.1527,0.24090435093069,1,0.029052576393918,33,214
334,0.24767527736636,0.23280181455279,0.22644424618662,0.76161053665201,0.41737047218265,0.66923259674264,4,2,2,2,0.18593374180283,0.24704277736032,0.062938732250555,2,0.54931351211923,0.17676086535717,5,0.062938732250555,0.1527,0.24704277736032,1,0.029633202768813,33,214
335,0.24160229431308,0.23573776777869,0.22584456109122,0.75272791394101,0.45861484930079,0.68441061777927,5,1,1,1,0.18430426186731,0.24723004407374,0.063294862016378,2,0.54823398253699,0.18574238297734,5,0.063294862016378,0.1527,0.24723004407374,1,0.029926069522639,33,217
336,0.24137232808569,0.23674805710135,0.21980583773135,0.75250585839247,0.43667231429211,0.67323028400079,4,1,1,1,0.18302760379858,0.24841197975441,0.063525085746821,2,0.55138488775348,0.18877388547425,5,0.063525085746821,0.1527,0.24841197975441,1,0.029512493555352,33,216
337,0.24025633861643,0.23608230792752,0.22482593823576,0.77136477539902,0.4190019621828,0.67835628857975,4,2,2,2,0.1852902555063,0.24845672312042,0.063918502205506,2,0.54803839456223,0.17088182566918,7,0.063918502205506,0.1527,0.24845672312042,1,0.029479596663429,33,216
338,0.23847978340762,0.23617111709509,0.22382117268091,0.74770495635796,0.45223771035303,0.6768589267327,4,2,2,2,0.18287247716695,0.24470511838081,0.063520940752633,2,0.54481117719312,0.19064494760753,6,0.063520940752633,0.1527,0.24470511838081,1,0.02947831730214,33,216
339,0.23750381937862,0.23547723021818,0.22511316933302,0.76325945189714,0.42203285781726,0.67331370119603,4,2,2,2,0.18672585228766,0.24692903632934,0.066472044990727,2,0.5474807807112,0.18019487828791,7,0.066472044990727,0.1527,0.24692903632934,1,0.029776499739865,33,213
340,0.24143321467,0.23577303446822,0.22650097940753,0.76159997703057,0.42485196754005,0.67528963777016,4,2,2,2,0.18580012723635,0.24734396316067,0.063469592989177,2,0.54759441888621,0.17233882319114,6,0.063469592989177,0.1527,0.24734396316067,1,0.029362306234172,33,212
341,0.24041753275488,0.23588608141055,0.22548174000118,0.75513640809407,0.43655464716924,0.67086496100757,4,2,2,2,0.18291977510892,0.24497787959094,0.063331661055359,2,0.54433046642031,0.19744610917353,6,0.063331661055359,0.1527,0.24497787959094,1,0.029378722861543,33,216
342,0.24000127025688,0.23754291863423,0.22616497031128,0.74986505221692,0.44626879707309,0.68305130765263,4,1,1,1,0.18480854724829,0.24927960745484,0.062401083387111,2,0.54830923998058,0.16523004514665,6,0.062401083387111,0.1527,0.24927960745484,1,0.029224083281437,33,214
343,0.24134700485912,0.23819001565792,0.22553120951533,0.75463388513128,0.43086729194429,0.67091307821952,4,2,2,2,0.18439432248943,0.24689459200195,0.063621929808675,2,0.55159874523097,0.1876335956424,6,0.063621929808675,0.1527,0.24689459200195,1,0.029370662932989,33,215
344,0.24077535455587,0.23449524967976,0.22189017691972,0.75405323218126,0.44368352918024,0.69079380322324,4,2,2,2,0.18327990354096,0.27539375181173,0.063395031072861,2,0.54528970960783,0.19010024280849,6,0.063395031072861,0.1527,0.27539375181173,1,0.029564853236982,33,216
345,0.24477401412144,0.23521334093597,0.22278107852191,0.73543235619681,0.43732016730336,0.66935105830004,4,2,2,2,0.18460255539858,0.25112623274921,0.066270127943442,2,0.54957906585247,0.1739903640405,5,0.066270127943442,0.1527,0.25112623274921,1,0.029963583385326,33,213
346,0.24138250039104,0.23577267751633,0.22500249610071,0.74858927879038,0.44120529055619,0.67332265733056,4,1,1,1,0.18401948516221,0.24716124032357,0.062736071641897,2,0.54813814038066,0.18706926737172,7,0.062736071641897,0.1527,0.24716124032357,1,0.029257722836393,33,215
347,0.24049319754726,0.23624392201632,0.22235365745554,0.76439727690797,0.45824026727284,0.69435847844428,4,1,1,1,0.18946175517405,0.23996684950749,0.062818442462213,2,0.54761747299486,0.1536164797036,6,0.062818442462213,0.1527,0.23996684950749,1,0.029991836674476,33,216
348,0.2447902793648,0.24284553757246,0.22366459173401,0.74695238048684,0.42037363753707,0.68162505622863,4,2,2,2,0.18332680779546,0.24816223763879,0.062908486990595,2,0.54970827515662,0.10669979081888,7,0.062908486990595,0.1527,0.24816223763879,1,0.029010774979281,33,218
349,0.24133308022656,0.23580458337796,0.22555910365385,0.76137453378414,0.44725121754842,0.68153272290391,4,2,2,2,0.18742132070139,0.24715225634425,0.062566228686781,2,0.54816033985579,0.19208423847645,7,0.062566228686781,0.1527,0.24715225634425,1,0.029658848367543,33,216
350,0.24822583334591,0.23414339147062,0.22549580207299,0.76216111780668,0.41457807501986,0.66880040883959,4,2,2,2,0.18625897505694,0.24828869924558,0.062894392048321,2,0.54822102587959,0.17610389945011,8,0.062894392048321,0.1527,0.24828869924558,1,0.029482032052559,33,213
351,0.24116599760718,0.23605553480474,0.22374698394228,0.7550480272764,0.43728750010995,0.67181351667295,4,2,2,2,0.18767307113585,0.24361298529341,0.063138101734137,2,0.54754804419511,0.19140650060511,6,0.063138101734137,0.1527,0.24361298529341,1,0.029401425372984,33,215
352,0.23870356859667,0.23476552087248,0.22188842483915,0.75425341583549,0.43568143300905,0.67801015756602,4,1,1,1,0.18567420542116,0.2483267435402,0.066110602939441,2,0.54906276984828,0.17226654326159,6,0.066110602939441,0.1527,0.2483267435402,1,0.029891167851691,33,216
353,0.24015061467343,0.23797898769543,0.22570737736792,0.73958402606221,0.46726040327377,0.69395172293921,4,1,1,1,0.18518175031463,0.2528517054695,0.062391221970766,2,0.54852384309527,0.14947429767086,8,0.062391221970766,0.1527,0.2528517054695,1,0.029485474023137,33,216
354,0.23985285314293,0.23460430156744,0.22328975664627,0.76147923659902,0.43023024435215,0.67462668497097,4,1,1,1,0.18573085941823,0.24919448330192,0.063100899106812,2,0.53662991847229,0.19105587678072,7,0.063100899106812,0.1527,0.24919448330192,1,0.029280862764548,33,215
355,0.23870356859667,0.23476552087248,0.22188842483915,0.75425341583549,0.43568143300905,0.67801015756602,4,1,1,1,0.18567420542116,0.2483267435402,0.066110602939441,2,0.54906276984828,0.17226654326159,7,0.066110602939441,0.1527,0.2483267435402,1,0.029891167851691,33,213
356,0.24425373457902,0.23477587793054,0.22330146971587,0.75321521079169,0.42382856680547,0.67086411290409,4,1,1,1,0.18751751851221,0.24848105818078,0.064381553044986,2,0.54780611352871,0.17153598513896,8,0.064381553044986,0.1527,0.24848105818078,1,0.029566807476032,33,214
357,0.23982434983162,0.23512818757156,0.22421335013744,0.74840843342848,0.43957585102803,0.67159049832059,4,1,1,1,0.18599554754475,0.24600370045063,0.063002523315805,2,0.54803259647586,0.1893197841039,6,0.063002523315805,0.1527,0.24600370045063,1,0.029166250330149,33,213
358,0.24918736582395,0.23761766300494,0.22833305003368,0.76581142538942,0.42487578886437,0.67138297902532,4,2,2,2,0.18599284042642,0.24607610745488,0.062974422278816,2,0.5482967024523,0.18860780390536,7,0.062974422278816,0.1527,0.24607610745488,1,0.029910023464403,33,216
359,0.24461790011227,0.23687319362917,0.22302389007746,0.75835820547003,0.43080744091824,0.67836245572597,4,1,1,1,0.1857161107684,0.25930018444506,0.06280785702596,2,0.54704662394867,0.18751881881761,7,0.06280785702596,0.1527,0.25930018444506,1,0.029497088613197,33,214
360,0.24758037974305,0.2418059281386,0.23860410644356,0.82087893215826,0.33736779016977,0.68257149266533,5,1,1,1,0.18749216676853,0.24025484228183,0.062268451184082,2,0.56206276462612,0.06736918998553,7,0.062268451184082,0.1527,0.24025484228183,1,0.028896791436921,33,221
361,0.24893953659614,0.242568342852,0.22464501592377,0.82012425214966,0.35697745716094,0.69011881499343,4,2,2,2,0.18421850877557,0.24212661905127,0.063342303604468,2,0.54929337025101,0.078313591541413,6,0.063342303604468,0.1527,0.24212661905127,1,0.029653820905178,33,221
362,0.24109842112397,0.22392845922147,0.22289778252084,0.78634388483136,0.42969276307757,0.7018898203695,4,2,2,2,0.18705576279604,0.24233123355426,0.062981478257251,2,0.54164840482763,0.11320737910622,7,0.062981478257251,0.1527,0.24233123355426,1,0.029921525542496,33,219
363,0.23694209000789,0.23650819300627,0.22459951875361,0.74710805091017,0.46533395665865,0.68069091543137,4,2,2,2,0.18376336648026,0.24133560961759,0.061867821959816,2,0.5488685728288,0.19497546071404,7,0.061867821959816,0.1527,0.24133560961759,1,0.029249492757052,33,218
364,0.24265676442275,0.23464126015049,0.22657856995174,0.78745723144927,0.42310826334436,0.68044094495781,4,2,2,2,0.18573437930173,0.24170948109509,0.063021172958614,2,0.55030665470395,0.18831761436882,5,0.063021172958614,0.1527,0.24170948109509,1,0.029917497330492,33,218
365,0.24068228311201,0.23403290182181,0.22409755695421,0.7543286026902,0.43446060727121,0.68352071027123,4,2,2,2,0.18489565021472,0.25646030522328,0.062598344943106,2,0.54542505818114,0.16247164857961,5,0.062598344943106,0.1527,0.25646030522328,1,0.029148828722868,33,214
366,0.24072705815072,0.23644575972873,0.22392451234601,0.75988953355871,0.45276892460453,0.68134425179304,4,2,2,2,0.18263077460331,0.23926549907858,0.062884536679766,2,0.55797082794683,0.18534570716987,6,0.062884536679766,0.1527,0.23926549907858,1,0.029789168041144,33,218
367,0.24457480642111,0.23607684664719,0.22386598712299,0.74823793840328,0.4196833345483,0.66331914790518,4,1,1,1,0.18315058043808,0.24379312317902,0.063597732278843,2,0.54790869830183,0.17392654125987,8,0.063597732278843,0.1527,0.24379312317902,1,0.029375597636209,33,214
368,0.24090237929435,0.23509545199406,0.22731905299072,0.74000890698058,0.43935216393621,0.69118368104281,4,2,2,2,0.18769784613754,0.24354904632868,0.062995953631102,2,0.54760481031846,0.084147685213021,5,0.062995953631102,0.1527,0.24354904632868,1,0.029038510567039,33,219
369,0.24109913621987,0.23668303435453,0.22486387224051,0.75546619351204,0.42857951979958,0.66973249681672,4,2,2,2,0.18419380264986,0.24722684649413,0.063626775970484,2,0.54982708257345,0.19039380980729,6,0.063626775970484,0.1527,0.24722684649413,1,0.029318849041185,33,213
370,0.24467852552477,0.23632322871926,0.22449733494224,0.7767799237366,0.37045777110204,0.67167251181293,4,3,3,3,0.18643405256456,0.25036388932082,0.06302790570386,2,0.53536151820108,0.11087315574021,8,0.06302790570386,0.1527,0.25036388932082,1,0.029845402719655,33,214
371,0.24143321467,0.23577303446822,0.22650097940753,0.76159997703057,0.42485196754005,0.67528963777016,4,2,2,2,0.18580012723635,0.24734396316067,0.063469592989177,2,0.54759441888621,0.17233882319114,6,0.063469592989177,0.1527,0.24734396316067,1,0.029362306234172,33,212
372,0.23966673360211,0.23582001577754,0.22500464855235,0.74715240029152,0.43158569114761,0.66882366453985,4,1,1,1,0.180944768765,0.2496494938721,0.066172637161118,2,0.54798809466752,0.18930507139586,6,0.066172637161118,0.1527,0.2496494938721,1,0.029706365060835,33,213
373,0.23720590270432,0.23557012775885,0.22511045303715,0.76620954832908,0.41958922683683,0.67453118785215,4,2,2,2,0.18657423385173,0.24860119086784,0.066293667213751,2,0.54807006610102,0.17988083213053,7,0.066293667213751,0.1527,0.24860119086784,1,0.02972303448422,33,214
374,0.24187716380579,0.23362134434325,0.22505043621918,0.76044677794295,0.45201530672275,0.6883948858119,4,1,1,1,0.18625849094372,0.24805880300382,0.063004466621338,2,0.54834537909251,0.17308602996718,6,0.063004466621338,0.1527,0.24805880300382,1,0.029900399665056,33,215
375,0.24131383074132,0.2359658415832,0.22496972835553,0.74844118591552,0.44014623386168,0.67199040915181,4,1,1,1,0.18501001756027,0.24589729049557,0.063208198381232,2,0.54795924740568,0.18752321756924,6,0.063208198381232,0.1527,0.24589729049557,1,0.02934023631042,33,213
376,0.2413415832974,0.23555253211067,0.22553054022187,0.76203844080368,0.44882879204349,0.68281999887047,4,2,2,2,0.18607989817895,0.24715441957075,0.063518990502267,2,0.54893823188647,0.19139191310256,5,0.063518990502267,0.1527,0.24715441957075,1,0.029951398751797,33,218
377,0.24080906486121,0.23252859597131,0.22340274298005,0.75552122501175,0.42971298802655,0.67241474441023,4,3,3,3,0.18388815731101,0.24506187548094,0.062856548293608,2,0.5460490038608,0.17745718947093,7,0.062856548293608,0.1527,0.24506187548094,1,0.029926588144029,33,215
378,0.23987202166696,0.23609290982024,0.22490412642263,0.75395288097146,0.45408748681507,0.68242485882881,4,2,2,2,0.18735158083369,0.2476979129407,0.061725374193649,2,0.54819432253075,0.18945219712991,6,0.061725374193649,0.1527,0.2476979129407,1,0.029327222315619,33,217
379,0.23970746446127,0.233136913228,0.22314967129351,0.75344836516231,0.41834690544905,0.66455911914734,4,2,2,2,0.18570895241669,0.24902051354549,0.062995798668412,2,0.53476024379748,0.19126969213965,7,0.062995798668412,0.1527,0.24902051354549,1,0.028772297369621,33,213
380,0.2403549658097,0.23468933331131,0.22543510410455,0.75627057887251,0.43694727829169,0.67108568321764,4,2,2,2,0.18455389042522,0.24503679044151,0.063138388902572,2,0.54912780293353,0.19987787821807,7,0.063138388902572,0.1527,0.24503679044151,1,0.029362836592068,33,214
381,0.24050563779533,0.23763105617717,0.22619367293859,0.76663914848378,0.44970082215142,0.68498032788797,4,4,4,4,0.18465661938503,0.24163091726775,0.063002278455562,2,0.54340675683642,0.1829691664066,6,0.063002278455562,0.1527,0.24163091726775,1,0.02988958870277,33,216
382,0.24941309360775,0.23409543329772,0.22377990565649,0.76206277941106,0.41446356834922,0.68045825541621,4,2,2,2,0.18479639021836,0.26484789162828,0.062784079642443,2,0.54866375211302,0.16129411530149,8,0.062784079642443,0.1527,0.26484789162828,1,0.029635345911117,33,214
383,0.24425849911493,0.23478850106418,0.2233236068949,0.75333691790899,0.42364297857266,0.67087868682104,4,1,1,1,0.18751957687035,0.24846573454726,0.064377920065075,2,0.54783280720139,0.17131084013469,8,0.064377920065075,0.1527,0.24846573454726,1,0.029564715420804,33,214
384,0.24078273486295,0.23442586164525,0.22379007738619,0.76781833087051,0.41724342510083,0.68918924212919,4,1,1,1,0.18493560784634,0.27168676003888,0.062795253571711,2,0.54540620288399,0.16274013956286,6,0.062795253571711,0.1527,0.27168676003888,1,0.029175331731682,33,215
385,0.24110433758598,0.22394578775191,0.22291579609374,0.78641942672081,0.4295400970702,0.70188065716857,4,2,2,2,0.18705771969243,0.24232303756163,0.06297949660848,2,0.54162736961721,0.11306567016044,7,0.06297949660848,0.1527,0.24232303756163,1,0.029919635646074,33,219
386,0.23870356859938,0.23476552085931,0.22188842484591,0.75425341587052,0.43568143304855,0.67801015759328,4,1,1,1,0.1856742054222,0.2483267435358,0.066110602937972,2,0.54906276985572,0.17226654329229,5,0.066110602937972,0.1527,0.2483267435358,1,0.029891167853345,33,216
387,0.23870356859667,0.23476552087248,0.22188842483915,0.75425341583549,0.43568143300906,0.67801015756603,4,1,1,1,0.18567420542116,0.2483267435402,0.066110602939441,2,0.54906276984828,0.17226654326158,7,0.066110602939441,0.1527,0.2483267435402,1,0.029891167851692,33,213
388,0.24758037974305,0.2418059281386,0.23860410644356,0.82087893215826,0.33736779016977,0.68257149266533,5,1,1,1,0.18749216676853,0.24025484228183,0.062268451184082,2,0.56206276462612,0.06736918998553,7,0.062268451184082,0.1527,0.24025484228183,1,0.028896791436921,33,221
389,0.24893953659614,0.242568342852,0.22464501592377,0.82012425214966,0.35697745716094,0.69011881499343,4,2,2,2,0.18421850877557,0.24212661905127,0.063342303604468,2,0.54929337025101,0.078313591541413,6,0.063342303604468,0.1527,0.24212661905127,1,0.029653820905178,33,221
390,0.24090237929435,0.23509545199406,0.22731905299072,0.74000890698058,0.43935216393621,0.69118368104281,4,2,2,2,0.18769784613754,0.24354904632868,0.062995953631102,2,0.54760481031846,0.084147685213021,5,0.062995953631102,0.1527,0.24354904632868,1,0.029038510567039,33,219
391,0.24109842112397,0.22392845922147,0.22289778252084,0.78634388483136,0.42969276307757,0.7018898203695,4,2,2,2,0.18705576279604,0.24233123355426,0.062981478257251,2,0.54164840482763,0.11320737910622,7,0.062981478257251,0.1527,0.24233123355426,1,0.029921525542496,33,219
392,0.24110433758598,0.22394578775191,0.22291579609374,0.78641942672081,0.4295400970702,0.70188065716857,4,2,2,2,0.18705771969243,0.24232303756163,0.06297949660848,2,0.54162736961721,0.11306567016044,7,0.06297949660848,0.1527,0.24232303756163,1,0.029919635646074,33,219
393,0.24017114321692,0.23640583294678,0.22144932424373,0.746836536974,0.44302683872118,0.67755785152846,4,2,2,2,0.18565077523859,0.2485533520941,0.064827948927891,2,0.54892446653158,0.17342013619248,6,0.064827948927891,0.1527,0.2485533520941,1,0.029684693497495,33,217
394,0.23597201873347,0.23510814404242,0.22570182985605,0.76713438998103,0.4219048304473,0.68173131800329,4,2,2,2,0.18627943729226,0.24799515193144,0.066095945306973,2,0.54808037264704,0.15589080592704,7,0.066095945306973,0.1527,0.24799515193144,1,0.029660568627015,33,215
395,0.24147046458787,0.2341306821269,0.22398139941227,0.75814002432904,0.45423352054064,0.68170750650398,4,2,2,2,0.18249102907755,0.23995573285744,0.062890054971742,2,0.55895119656053,0.18411002122128,6,0.062890054971742,0.1527,0.23995573285744,1,0.029839218849391,33,213
396,0.24102536654158,0.23405259869343,0.22409875626199,0.75355245502845,0.41114701844091,0.67052098890593,5,2,2,2,0.18493154754914,0.25528739503601,0.062611782734061,2,0.54516483734047,0.16376884272862,5,0.062611782734061,0.1527,0.25528739503601,1,0.028606101179146,33,216
397,0.24109667992507,0.23560193777682,0.22563928047493,0.76202178903626,0.45023398748505,0.68068489837065,4,2,2,2,0.18616055404926,0.24715851769671,0.063443164970747,2,0.54782633541046,0.20333025221912,5,0.063443164970747,0.1527,0.24715851769671,1,0.02994722600415,33,218
398,0.2394210173065,0.2357844978165,0.22256269653689,0.7476906780485,0.42995625548272,0.6689713077924,4,1,1,1,0.18546708375232,0.25036802458999,0.06637946826795,2,0.54707981523326,0.1881045021647,6,0.06637946826795,0.1527,0.25036802458999,1,0.029711720402883,33,212
399,0.2367392353341,0.23635132702194,0.22494576802443,0.75473658068414,0.42912306763719,0.67252147378441,4,2,2,2,0.18421324617376,0.24631930265695,0.066916269857592,2,0.54817359279624,0.17980966122769,6,0.066916269857592,0.1527,0.24631930265695,1,0.029792015401542,33,215
400,0.24035511883568,0.23768027834322,0.21493224095372,0.68621604398364,0.43022616951321,0.6422968935262,4,4,4,4,0.18798563931347,0.24483076163917,0.062512526264514,2,0.54565073073206,0.15951228427143,8,0.062512526264514,0.1527,0.24483076163917,1,0.027441574013396,33,208
401,0.24105539144366,0.23758331566857,0.22350236137023,0.75828044869382,0.43371292832167,0.67262693234394,4,2,2,2,0.18682320856145,0.24814089775885,0.06304057532803,2,0.54022937547925,0.19680209083529,6,0.06304057532803,0.1527,0.24814089775885,1,0.029361090388804,33,214
402,0.24051456800292,0.23616016179072,0.22528575160974,0.75631607736468,0.42519997410234,0.68553604164825,4,2,2,2,0.18642177803609,0.25092059241926,0.062989050211592,2,0.54001125559977,0.12756932168248,8,0.062989050211592,0.1527,0.25092059241926,1,0.029059829012834,33,218
403,0.23756460880291,0.23676455243093,0.22487400379049,0.74702215778422,0.43598978963681,0.66722567475466,4,3,3,3,0.18340081073889,0.24241182098504,0.063851292742686,2,0.54287106987137,0.19146879527883,7,0.063851292742686,0.1527,0.24241182098504,1,0.029716274541617,33,215
404,0.23694020270169,0.23557366480341,0.22510503340698,0.75033939378967,0.4265538841773,0.66549119169453,4,2,2,2,0.18332605062462,0.23941502337058,0.060770862036283,2,0.54789319094848,0.18005791540557,7,0.060770862036283,0.1527,0.23941502337058,1,0.028155976128095,33,213
405,0.24574991648261,0.23655154275116,0.22381054852693,0.73187104334843,0.46790454392547,0.68667404091772,4,1,1,1,0.18510466916948,0.2474064114193,0.061504291140585,2,0.5493100716256,0.15022165198372,6,0.061504291140585,0.1527,0.2474064114193,1,0.029507444495792,33,217
